SKU,カテゴリ,部門,名前,バリエーション,価格,税,バーコード,種別,種類,原価,外部連携:部門コード,外部連携:部門名,外部連携:グループコード,外部連携:グループ名,外部連携:値割引コード,外部連携:テイクアウト,外部連携:入金コード,外部連携:出金コード,金額入力必須,店員確認必須
4902208432958 ,,0801 パン,* スパイシーカレードーナツ,,129,8%,4.90221E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903380130892 ,,0801 パン,* ポケモンチョコデニッシュ,,145,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
4973350279999 ,,0801 パン,* 鶏ごぼうパン,,151,8%,4.97335E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110356356 ,,0801 パン,* まるごとチョリソーソーセージ,,145,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998404438 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4904540190015 ,,0803 米飯麺類,* 豆腐バーブラックペッパー味,,149,8%,4.90454E+12,,general,,08,※パン・米飯,03,03,,,,,,
4956489063738 ,,0899 パン米飯,* いちご大福（粒あん）,,172,8%,4.95649E+12,,general,,08,※パン・米飯,99,99,,,,,,
2199998404407 ,,6364 テイクアウト内製弁当,* 使用不可,,420,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4954356305455 ,,0803 米飯麺類,* ほたてご飯と鶏天の冬御膳,,496,8%,4.95436E+12,,general,,08,※パン・米飯,03,03,,,,,,
2199998407262 ,,6364 テイクアウト内製弁当,* 使用不可,,520,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110356257 ,,0801 パン,* たっぷり満足北海道じゃがいも,,145,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
4973350279975 ,,0801 パン,* 北海道牛乳入りクリームパン,,151,8%,4.97335E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110429937 ,,0901 チルドデザート,* ガトーショコラオムレット,,226,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4904501214927 ,,0801 パン,* ポケモンいちごチョコロール,,140,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998402670 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110403685 ,,0801 パン,* 苺ホイップメロンパン,,120,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998403141 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998307302 ,,6364 テイクアウト内製弁当,* 使用不可,,520,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998306206 ,,6364 テイクアウト内製弁当,* 使用不可,,320,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903380230318 ,,0801 パン,* 銀チョコストロベリー,,151,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998304448 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998404445 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901408606374 ,,0801 パン,* レトロプリンぱん,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110425380 ,,0901 チルドデザート,* 雪苺娘（紅）,,258,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4973350279982 ,,0801 パン,* パンケーキ　いちごホイップ,,151,8%,4.97335E+12,,general,,08,※パン・米飯,01,01,,,,,,
4904540190008 ,,0803 米飯麺類,* 豆腐バー麻婆豆腐味,,149,8%,4.90454E+12,,general,,08,※パン・米飯,03,03,,,,,,
2199998405435 ,,6364 テイクアウト内製弁当,* 使用不可,,380,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903380150944 ,,0801 パン,* フォンダンショコラ風ケーキ,,140,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
4904501214873 ,,0801 パン,* とろーりチーズ＆ハムデニッシ,,140,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998304424 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903380230288 ,,0801 パン,* ストロベリーマンハッタン,,151,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110356332 ,,0901 チルドデザート,* 生こっぺ苺ホイップ,,138,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4903110451242 ,,0901 チルドデザート,* ヨーグルト風味ムースタルト,,145,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4903110434740 ,,0801 パン,* チキンカツバーガー,,150,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998303144 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4948320076489 ,,0801 パン,* 完熟トマト煮込みのボロネーゼ,,151,8%,4.94832E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998405428 ,,6364 テイクアウト内製弁当,* 使用不可,,360,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110434726 ,,0801 パン,* ロースとんかつバーガー,,150,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
4904501215030 ,,0801 パン,* 大きないちごデニッシュ,,137,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998307258 ,,6364 テイクアウト内製弁当,* 使用不可,,520,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998404384 ,,6364 テイクアウト内製弁当,* 使用不可,,420,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110431329 ,,0901 チルドデザート,* 雪苺娘,,258,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
2199998303540 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998403356 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998302697 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110402534 ,,0801 パン,* ナイススティック（ヨーグルッ,,140,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998402717 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998303342 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903380030352 ,,0801 パン,* 干支パン（カスタードクリーム,,140,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
4901408921880 ,,0801 パン,* 雪山ケーキ,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4580225681032 ,,0802 調理パン,* デミハンバーグたまごサンド,,270,8%,4.58023E+12,,general,,08,※パン・米飯,02,02,,,,,,
4580225669528 ,,0803 米飯麺類,* ３種の鶏弁当（甘酢とチリ唐揚,,450,8%,4.58023E+12,,general,,08,※パン・米飯,03,03,,,,,,
4904501214828 ,,0801 パン,* 蔵出し抹茶チョコラ,,133,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
4948320154743 ,,0801 パン,* プルコギポテトドーナツ,,151,8%,4.94832E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998304417 ,,6364 テイクアウト内製弁当,* 使用不可,,420,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901820456205 ,,0801 パン,* アップルパイ,,162,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4948320649775 ,,0901 チルドデザート,* ザクザクいちごミルク,,268,8%,4.94832E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4901408501105 ,,0801 パン,* 焦がしキャラメルフランス,,130,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4951595709914 ,,0801 パン,* あまおういちごデニッシュ,,135,8%,4.9516E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998402694 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903318077572 ,,0801 パン,* 蒸しオムレット　チョコ,,151,8%,4.90332E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998306213 ,,6364 テイクアウト内製弁当,* 使用不可,,320,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998403158 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903380150913 ,,0899 パン米飯,* チョコレートタルト,,151,8%,4.90338E+12,,general,,08,※パン・米飯,99,99,,,,,,
4901408606381 ,,0801 パン,* ハムうカレーマヨ２個入,,120,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4951595710002 ,,0802 調理パン,* 全粒粉ミックスパック,,280,8%,4.9516E+12,,general,,08,※パン・米飯,02,02,,,,,,
2199998403547 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4948320106674 ,,0801 パン,* いちごホイップデニッシュ,,140,8%,4.94832E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998402687 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901408606350 ,,0801 パン,* デニッシュサンドシュガーミル,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110451266 ,,0901 チルドデザート,* マロンムースタルト,,138,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4901820455949 ,,0801 パン,* ベルギーチョコタルト,,146,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4902208433108 ,,0899 パン米飯,* しっとり極饅頭　甘酒,,127,8%,4.90221E+12,,general,,08,※パン・米飯,99,99,,,,,,
2199998406203 ,,6364 テイクアウト内製弁当,* 使用不可,,320,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998303564 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4973350166152 ,,0801 パン,* 青森りんご＆ホイップ,,155,8%,4.97335E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110424727 ,,0901 チルドデザート,* 苺のクリームクレープ,,129,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
2199998304400 ,,6364 テイクアウト内製弁当,* 使用不可,,420,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901820455895 ,,0801 パン,* ベーコンチーズマヨ,,118,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4948320649768 ,,0901 チルドデザート,* 苺のパフェケーキ,,238,8%,4.94832E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4903110422716 ,,0899 パン米飯,* いちごとら焼き（いちごバター,,120,8%,4.90311E+12,,general,,08,※パン・米飯,99,99,,,,,,
2199998403349 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110356240 ,,0801 パン,* 薄皮キャラメルクリームパン,,185,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903380130885 ,,0801 パン,* ポケモンクリーム＆ホイップパ,,145,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998403561 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998404391 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901820453129 ,,0801 パン,* 係長の本気のチョコパン,,151,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4901408501099 ,,0801 パン,* いちごチョココロネ,,130,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110356660 ,,0801 パン,* 生ドーナツ（ミルクホイップ）,,140,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903380030109 ,,0801 パン,* ホイップメロンスティック,,129,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998304431 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4904501215375 ,,0801 パン,* ヤギミルククリームパン,,129,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998403554 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4904501703216 ,,0801 パン,* ポケモンボールドーナツチョコ,,140,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998302673 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4966592275041 ,,0803 米飯麺類,* タルタル鶏天重,,380,8%,4.96659E+12,,general,,08,※パン・米飯,03,03,,,,,,
4902208432965 ,,0801 パン,* バターチキンカレードーナツ,,129,8%,4.90221E+12,,general,,08,※パン・米飯,01,01,,,,,,
4973350164219 ,,0801 パン,* ポップ・ヒット　チョコ,,145,8%,4.97335E+12,,general,,08,※パン・米飯,01,01,,,,,,
4954356305462 ,,0803 米飯麺類,* ビーフガーリックおむすび,,92,8%,4.95436E+12,,general,,08,※パン・米飯,03,03,,,,,,
2199998304370 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4948320649805 ,,0901 チルドデザート,* 苺ヨーグルトムース,,198,8%,4.94832E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4901820455833 ,,0801 パン,* おいしいシューロール濃厚ミル,,133,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998404421 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998303168 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998305438 ,,6364 テイクアウト内製弁当,* 使用不可,,380,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4580225669511 ,,0803 米飯麺類,* 鮭ごはん弁当,,450,8%,4.58023E+12,,general,,08,※パン・米飯,03,03,,,,,,
2199998302727 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110431411 ,,0803 米飯麺類,* チャーシュー高菜弁当,,375,8%,4.90311E+12,,general,,08,※パン・米飯,03,03,,,,,,
4901820456335 ,,0801 パン,* プティパウンドクーヘン,,129,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4948320649799 ,,0901 チルドデザート,* 生食感レアチーズケーキ,,248,8%,4.94832E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4904501214781 ,,0801 パン,* てりやきチキンパン,,140,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110431336 ,,0901 チルドデザート,* まるごと苺,,298,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
2199998304387 ,,6364 テイクアウト内製弁当,* 使用不可,,420,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4904540190022 ,,0803 米飯麺類,* 豆腐バーかつおだし味,,149,8%,4.90454E+12,,general,,08,※パン・米飯,03,03,,,,,,
2199998303366 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998307296 ,,6364 テイクアウト内製弁当,* 使用不可,,520,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901820455444 ,,0801 パン,* クリームチーズデニッシュ,,129,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4951595709945 ,,0801 パン,* チョコモンブラン,,129,8%,4.9516E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998404377 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4954356305448 ,,0803 米飯麺類,* 牛すき焼き重,,462,8%,4.95436E+12,,general,,08,※パン・米飯,03,03,,,,,,
4901408501112 ,,0801 パン,* ほうじ茶ラテフランス,,130,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4966592129269 ,,0802 調理パン,* ３種のサラダサンド,,239,8%,4.96659E+12,,general,,08,※パン・米飯,02,02,,,,,,
2199998305421 ,,6364 テイクアウト内製弁当,* 使用不可,,360,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998402724 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4904501214859 ,,0801 パン,* バター＆くるみあん,,129,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998404414 ,,6364 テイクアウト内製弁当,* 使用不可,,420,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903380030222 ,,0801 パン,* 三角ハムポテト,,140,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
4580225681025 ,,0802 調理パン,* 唐揚タルタルサンド,,270,8%,4.58023E+12,,general,,08,※パン・米飯,02,02,,,,,,
4904501214934 ,,0801 パン,* ポケモンウインナーマヨパン,,140,8%,4.9045E+12,,general,,08,※パン・米飯,01,01,,,,,,
4948320649782 ,,0901 チルドデザート,* 生食感ティラミス,,248,8%,4.94832E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4903318077541 ,,0801 パン,* コーンクリームパン,,129,8%,4.90332E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998402700 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110428848 ,,0901 チルドデザート,* あんバターパイ,,138,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4903380030116 ,,0801 パン,* つぶあんスティック,,140,8%,4.90338E+12,,general,,08,※パン・米飯,01,01,,,,,,
4901408606343 ,,0801 パン,* いちご大福風ヨンミー,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4901408810436 ,,0801 パン,* レトロホットケーキ蒸し,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998302703 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
2199998304394 ,,6364 テイクアウト内製弁当,* 使用不可,,400,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4901408708221 ,,0801 パン,* 成績あげぱん番長　やきそば,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
4901820455451 ,,0801 パン,* クリームチーズテリーヌ,,129,8%,4.90182E+12,,general,,08,※パン・米飯,01,01,,,,,,
4901408501082 ,,0801 パン,* しあわせ届けるいちごみるくく,,140,8%,4.90141E+12,,general,,08,※パン・米飯,01,01,,,,,,
2199998403165 ,,6364 テイクアウト内製弁当,* 使用不可,,440,8%,2.2E+12,,general,,63,※テイクアウト,64,64,,,,,,
4903110358459 ,,0801 パン,* 生ドーナツ（ピスタチオホイッ,,140,8%,4.90311E+12,,general,,08,※パン・米飯,01,01,,,,,,
4952434202474 ,,0801 パン,* シュークル（フロマージュ）,,170,8%,4.95243E+12,,general,,08,※パン・米飯,01,01,,,,,,
4952434202481 ,,0801 パン,* アベックいちご,,226,8%,4.95243E+12,,general,,08,※パン・米飯,01,01,,,,,,
4952434202498 ,,0801 パン,* ピスタチオのデニッシュ,,170,8%,4.95243E+12,,general,,08,※パン・米飯,01,01,,,,,,
4903110452706 ,,0802 調理パン,* いちごサンド,,398,8%,4.90311E+12,,general,,08,※パン・米飯,02,02,,,,,,
4903110457206 ,,0802 調理パン,* 一口サンド（３種カツミックス,,276,8%,4.90311E+12,,general,,08,※パン・米飯,02,02,,,,,,
4523994027267 ,,0803 米飯麺類,* １０品目の焼きビーフン,,354,8%,4.52399E+12,,general,,08,※パン・米飯,03,03,,,,,,
4523994027342 ,,0803 米飯麺類,* コールスローサラダ,,192,8%,4.52399E+12,,general,,08,※パン・米飯,03,03,,,,,,
4560408532931 ,,0803 米飯麺類,* 黒胡椒香る大人ポテサラ,,321,8%,4.56041E+12,,general,,08,※パン・米飯,03,03,,,,,,
4560408545030 ,,0803 米飯麺類,* 牛肉の旨味！肉じゃが,,321,8%,4.56041E+12,,general,,08,※パン・米飯,03,03,,,,,,
4902208433252 ,,0803 米飯麺類,* 具だくさんおにぎり　肉そぼろ,,172,8%,4.90221E+12,,general,,08,※パン・米飯,03,03,,,,,,
4902208433269 ,,0803 米飯麺類,* もち麦おにぎりしらす野沢菜,,138,8%,4.90221E+12,,general,,08,※パン・米飯,03,03,,,,,,
4902208433276 ,,0803 米飯麺類,* カレーうどん,,429,8%,4.90221E+12,,general,,08,※パン・米飯,03,03,,,,,,
4902208433283 ,,0803 米飯麺類,* デミハンバーグ＆とんかつ弁当,,518,8%,4.90221E+12,,general,,08,※パン・米飯,03,03,,,,,,
4903110457541 ,,0803 米飯麺類,* トマトソースの炙り焼チキンス,,498,8%,4.90311E+12,,general,,08,※パン・米飯,03,03,,,,,,
4904577046316 ,,0803 米飯麺類,* オムライス＆ナポリタンセット,,429,8%,4.90458E+12,,general,,08,※パン・米飯,03,03,,,,,,
4904577096410 ,,0803 米飯麺類,* 肉うどん,,429,8%,4.90458E+12,,general,,08,※パン・米飯,03,03,,,,,,
4935873408928 ,,0803 米飯麺類,* 鶏そぼろ,,118,8%,4.93587E+12,,general,,08,※パン・米飯,03,03,,,,,,
4955819019407 ,,0803 米飯麺類,* トルコライス,,464,8%,4.95582E+12,,general,,08,※パン・米飯,03,03,,,,,,
4955819019612 ,,0803 米飯麺類,* 彩り和風弁当（天ぷら御膳）,,429,8%,4.95582E+12,,general,,08,※パン・米飯,03,03,,,,,,
4955819019766 ,,0803 米飯麺類,* もち麦のサラダ（ガーリックク,,321,8%,4.95582E+12,,general,,08,※パン・米飯,03,03,,,,,,
4955819019773 ,,0803 米飯麺類,* もち麦のサラダ（完熟トマトソ,,321,8%,4.95582E+12,,general,,08,※パン・米飯,03,03,,,,,,
4955819019797 ,,0803 米飯麺類,* 華やぎ鶏ごぼうご飯弁当,,429,8%,4.95582E+12,,general,,08,※パン・米飯,03,03,,,,,,
4955819019827 ,,0803 米飯麺類,* 鶏の甘酢弁当,,429,8%,4.95582E+12,,general,,08,※パン・米飯,03,03,,,,,,
4964048008601 ,,0803 米飯麺類,* 豚キムチおにぎり,,138,8%,4.96405E+12,,general,,08,※パン・米飯,03,03,,,,,,
4974111873616 ,,0803 米飯麺類,* ２色ごはん弁当,,429,8%,4.97411E+12,,general,,08,※パン・米飯,03,03,,,,,,
4974111873623 ,,0803 米飯麺類,* ひれかつ＆玉子焼弁当,,429,8%,4.97411E+12,,general,,08,※パン・米飯,03,03,,,,,,
4974111873630 ,,0803 米飯麺類,* ３種のおこわ弁当,,429,8%,4.97411E+12,,general,,08,※パン・米飯,03,03,,,,,,
4974111873654 ,,0803 米飯麺類,* おむすび＆焼そばセット,,321,8%,4.97411E+12,,general,,08,※パン・米飯,03,03,,,,,,
4974111873715 ,,0803 米飯麺類,* ポムの樹監修　オムライス,,429,8%,4.97411E+12,,general,,08,※パン・米飯,03,03,,,,,,
4974111873722 ,,0803 米飯麺類,* 煮込みハンバーグ弁当,,429,8%,4.97411E+12,,general,,08,※パン・米飯,03,03,,,,,,
4580389875827 ,,0901 チルドデザート,* 紫芋のスイートポテト,,349,8%,4.58039E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4589988996773 ,,0901 チルドデザート,* ＧＯＤＩＶＡ監修ピスタチオ,,324,8%,4.58999E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4589988996780 ,,0901 チルドデザート,* ＧＯＤＩＶＡ監修ショコラ珈琲,,324,8%,4.58999E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4589988996797 ,,0901 チルドデザート,* ＧＯＤＩＶＡ監修ガトーショコ,,648,8%,4.58999E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4589988996803 ,,0901 チルドデザート,* ＧＯＤＩＶＡ監修テリーヌ抹茶,,648,8%,4.58999E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4902751345644 ,,0901 チルドデザート,* 金のチーズケーキ,,450,8%,4.90275E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4902751345668 ,,0901 チルドデザート,* 銀のショコラケーキ,,450,8%,4.90275E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4902751346306 ,,0901 チルドデザート,* モンブラージュ,,450,8%,4.90275E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4902751346320 ,,0901 チルドデザート,* あんバターカステラ,,388,8%,4.90275E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4903110452034 ,,0901 チルドデザート,* ふわふわオムレ（ラムレーズン,,129,8%,4.90311E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174111968 ,,0901 チルドデザート,* ごちそう果実苺のシャルロット,,226,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174111975 ,,0901 チルドデザート,* ごちそう果実フルーツ牛乳プリ,,226,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174111982 ,,0901 チルドデザート,* あまおう苺プリンのアラモード,,226,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112002 ,,0901 チルドデザート,* 練乳いちごと白玉わらび餅パフ,,226,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112019 ,,0901 チルドデザート,* マダガスカルバニラ生チョコパ,,226,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112040 ,,0901 チルドデザート,* 生チョコモンブランタルト＆Ｎ,,280,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112057 ,,0901 チルドデザート,* りんごの紅茶タルト＆クワトロ,,280,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112064 ,,0901 チルドデザート,* おはぎ生チョコモンブラン,,259,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112088 ,,0901 チルドデザート,* ４種のケーキアソート　チョコ,,442,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4907174112187 ,,0901 チルドデザート,* ベルギーチョコカヌレ,,237,8%,4.90717E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4935850104249 ,,0901 チルドデザート,* フルーツカップマンゴー,,216,8%,4.93585E+12,,general,,09,※飲料・デザート,01,01,,,,,,
4517888104370 ,,0803 米飯麺類,* 豚肉と豆腐の旨辛チゲ鍋,,429,8%,4.51789E+12,,general,,08,※パン・米飯,03,03,,,,,,
4517888104387 ,,0803 米飯麺類,* 博多風もつ鍋,,429,8%,4.51789E+12,,general,,08,※パン・米飯,03,03,,,,,,
4546619060999 ,,0803 米飯麺類,* １／３日分野菜が摂れる水餃子,,429,8%,4.54662E+12,,general,,08,※パン・米飯,03,03,,,,,,
4546619064065 ,,0803 米飯麺類,* たっぷり野菜のスープカレー,,429,8%,4.54662E+12,,general,,08,※パン・米飯,03,03,,,,,,
